usage_end_time,cost,usage_amount,usage_unit,service_type
2024-04-28 0:00:00,6.2e-05,1766693015200.0,byte-seconds,Artifact Registry
2024-04-28 1:00:00,1.4e-05,397996943367.0,byte-seconds,Artifact Registry
2024-04-28 1:00:00,4.8e-05,1368696641185.0,byte-seconds,Artifact Registry
2024-04-28 2:00:00,2.2e-05,612944226655.0,byte-seconds,Artifact Registry
2024-04-28 2:00:00,4e-05,1153749165982.0,byte-seconds,Artifact Registry
2024-04-28 3:00:00,2e-05,558470953950.0,byte-seconds,Artifact Registry
2024-04-28 3:00:00,4.3e-05,1208222799970.0,byte-seconds,Artifact Registry
2024-04-28 4:00:00,6.3e-05,1766693984075.0,byte-seconds,Artifact Registry
2024-04-28 5:00:00,1e-06,31407910103.0,byte-seconds,Artifact Registry
2024-04-28 5:00:00,6.1e-05,1735285068189.0,byte-seconds,Artifact Registry
2024-04-28 6:00:00,4e-06,125631493327.0,byte-seconds,Artifact Registry
2024-04-28 6:00:00,5.8e-05,1641062542947.0,byte-seconds,Artifact Registry
2024-04-28 7:00:00,3e-05,859790376960.0,byte-seconds,Artifact Registry
2024-04-28 7:00:00,3.2e-05,906902342449.0,byte-seconds,Artifact Registry
2024-04-28 8:00:00,6.3e-05,1766693410943.0,byte-seconds,Artifact Registry
2024-04-28 9:00:00,6.3e-05,1766693410943.0,byte-seconds,Artifact Registry
2024-04-28 10:00:00,0.0,26009652994.0,byte-seconds,Artifact Registry
2024-04-28 10:00:00,6.2e-05,1740683873390.0,byte-seconds,Artifact Registry
2024-04-28 11:00:00,6.2e-05,1766693260769.0,byte-seconds,Artifact Registry
2024-04-28 12:00:00,2e-05,564851133983.0,byte-seconds,Artifact Registry
2024-04-28 12:00:00,4.2e-05,1201842693553.0,byte-seconds,Artifact Registry
2024-04-28 13:00:00,2e-05,560434524474.0,byte-seconds,Artifact Registry
2024-04-28 13:00:00,4.2e-05,1206258741729.0,byte-seconds,Artifact Registry
2024-04-28 14:00:00,1.4e-05,414191671852.0,byte-seconds,Artifact Registry
2024-04-28 14:00:00,4.8e-05,1352501546694.0,byte-seconds,Artifact Registry
2024-04-28 15:00:00,6.2e-05,1766693954341.0,byte-seconds,Artifact Registry
2024-04-28 16:00:00,2.2e-05,636991455919.0,byte-seconds,Artifact Registry
2024-04-28 16:00:00,4e-05,1129701808995.0,byte-seconds,Artifact Registry
2024-04-28 17:00:00,2.2e-05,637972931741.0,byte-seconds,Artifact Registry
2024-04-28 17:00:00,3.9e-05,1128720407544.0,byte-seconds,Artifact Registry
2024-04-28 18:00:00,6.2e-05,1766693957960.0,byte-seconds,Artifact Registry
2024-04-28 19:00:00,9e-06,271874330208.0,byte-seconds,Artifact Registry
2024-04-28 19:00:00,3.3e-05,928496222208.0,byte-seconds,Artifact Registry
2024-04-28 19:00:00,2e-05,566322983616.0,byte-seconds,Artifact Registry
2024-04-28 20:00:00,6.2e-05,1766693266786.0,byte-seconds,Artifact Registry
2024-04-28 21:00:00,4e-06,125631619092.0,byte-seconds,Artifact Registry
2024-04-28 21:00:00,5.8e-05,1641061747774.0,byte-seconds,Artifact Registry
2024-04-28 22:00:00,3e-05,859299893634.0,byte-seconds,Artifact Registry
2024-04-28 22:00:00,3.2e-05,907393998828.0,byte-seconds,Artifact Registry
2024-04-28 23:00:00,0.0,26991144574.0,byte-seconds,Artifact Registry
2024-04-28 23:00:00,6.1e-05,1739702317867.0,byte-seconds,Artifact Registry
2024-04-29 0:00:00,1.3e-05,370024205525.0,byte-seconds,Artifact Registry
2024-04-29 0:00:00,4.9e-05,1396669136211.0,byte-seconds,Artifact Registry
2024-04-29 1:00:00,9e-06,270892977561.0,byte-seconds,Artifact Registry
