,usage_end_time,cost,service_type,region,usage_amount,usage_unit
208178,2024-02-20 10:00:00,0.001119,Vertex AI,europe-west1,146.0,seconds
208179,2024-02-20 10:00:00,0.001915,Vertex AI,europe-west1,250.0,seconds
208310,2024-02-20 11:00:00,0.001134,Vertex AI,europe-west1,148.0,seconds
208311,2024-02-20 11:00:00,0.001778,Vertex AI,europe-west1,232.0,seconds
208556,2024-02-20 13:00:00,0.002713,Vertex AI,europe-west1,354.0,seconds
213212,2024-02-22 10:00:00,0.002851,Vertex AI,europe-west1,372.0,seconds
213307,2024-02-22 11:00:00,0.000275,Vertex AI,europe-west1,36.0,seconds
213308,2024-02-22 11:00:00,0.000123,Vertex AI,europe-west1,16.0,seconds
213309,2024-02-22 11:00:00,3.1e-05,Vertex AI,europe-west1,4.0,seconds
213310,2024-02-22 11:00:00,0.000429,Vertex AI,europe-west1,56.0,seconds
213311,2024-02-22 11:00:00,0.000398,Vertex AI,europe-west1,52.0,seconds
213312,2024-02-22 11:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
213313,2024-02-22 11:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
213314,2024-02-22 11:00:00,0.001502,Vertex AI,europe-west1,196.0,seconds
213466,2024-02-22 12:00:00,0.001226,Vertex AI,europe-west1,160.0,seconds
213467,2024-02-22 12:00:00,9.1e-05,Vertex AI,europe-west1,12.0,seconds
213468,2024-02-22 12:00:00,0.000429,Vertex AI,europe-west1,56.0,seconds
213469,2024-02-22 12:00:00,0.000122,Vertex AI,europe-west1,16.0,seconds
213577,2024-02-22 13:00:00,0.00098,Vertex AI,europe-west1,128.0,seconds
213578,2024-02-22 13:00:00,0.000889,Vertex AI,europe-west1,116.0,seconds
213579,2024-02-22 13:00:00,0.001962,Vertex AI,europe-west1,256.0,seconds
213580,2024-02-22 13:00:00,0.00164,Vertex AI,europe-west1,214.0,seconds
213680,2024-02-22 14:00:00,0.002529,Vertex AI,europe-west1,330.0,seconds
213681,2024-02-22 14:00:00,0.000736,Vertex AI,europe-west1,96.0,seconds
213682,2024-02-22 14:00:00,0.001057,Vertex AI,europe-west1,138.0,seconds
213683,2024-02-22 14:00:00,0.001272,Vertex AI,europe-west1,166.0,seconds
216136,2024-02-23 15:00:00,0.000122,Vertex AI,europe-west1,16.0,seconds
222745,2024-02-26 8:00:00,0.001348,Vertex AI,europe-west1,176.0,seconds
222842,2024-02-26 9:00:00,0.000122,Vertex AI,europe-west1,16.0,seconds
222843,2024-02-26 9:00:00,0.000751,Vertex AI,europe-west1,98.0,seconds
222962,2024-02-26 10:00:00,0.000122,Vertex AI,europe-west1,16.0,seconds
222963,2024-02-26 10:00:00,0.000429,Vertex AI,europe-west1,56.0,seconds
222964,2024-02-26 10:00:00,0.002559,Vertex AI,europe-west1,334.0,seconds
223095,2024-02-26 11:00:00,0.00072,Vertex AI,europe-west1,94.0,seconds
223096,2024-02-26 11:00:00,0.001302,Vertex AI,europe-west1,170.0,seconds
223264,2024-02-26 12:00:00,0.002544,Vertex AI,europe-west1,332.0,seconds
223588,2024-02-26 15:00:00,0.001471,Vertex AI,europe-west1,192.0,seconds
223589,2024-02-26 15:00:00,0.002405,Vertex AI,europe-west1,314.0,seconds
223590,2024-02-26 15:00:00,0.002513,Vertex AI,europe-west1,328.0,seconds
223711,2024-02-26 16:00:00,0.002958,Vertex AI,europe-west1,386.0,seconds
224646,2024-02-27 1:00:00,0.002084,Vertex AI,europe-west1,272.0,seconds
224747,2024-02-27 2:00:00,0.000812,Vertex AI,europe-west1,106.0,seconds
225414,2024-02-27 8:00:00,0.000643,Vertex AI,europe-west1,84.0,seconds
225515,2024-02-27 9:00:00,0.001624,Vertex AI,europe-west1,212.0,seconds
225624,2024-02-27 10:00:00,0.002911,Vertex AI,europe-west1,380.0,seconds
225855,2024-02-27 12:00:00,0.000122,Vertex AI,europe-west1,16.0,seconds
225856,2024-02-27 12:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
225857,2024-02-27 12:00:00,0.000398,Vertex AI,europe-west1,52.0,seconds
225967,2024-02-27 13:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
225968,2024-02-27 13:00:00,0.000245,Vertex AI,europe-west1,32.0,seconds
225969,2024-02-27 13:00:00,0.000613,Vertex AI,europe-west1,80.0,seconds
226086,2024-02-27 14:00:00,0.000505,Vertex AI,europe-west1,66.0,seconds
