,usage_end_time,cost,usage_amount,usage_unit,service_type
39692,2023-12-22 16:00:00,0.0,148897792.0,byte-seconds,BigQuery
39834,2023-12-22 17:00:00,0.0,148897792.0,byte-seconds,BigQuery
39930,2023-12-22 18:00:00,0.0,148897792.0,byte-seconds,BigQuery
40019,2023-12-22 19:00:00,0.0,148897792.0,byte-seconds,BigQuery
40117,2023-12-22 20:00:00,0.0,148897792.0,byte-seconds,BigQuery
40257,2023-12-22 21:00:00,0.0,148897792.0,byte-seconds,BigQuery
40353,2023-12-22 22:00:00,0.0,148897792.0,byte-seconds,BigQuery
40461,2023-12-22 23:00:00,0.0,148897792.0,byte-seconds,BigQuery
40578,2023-12-23 0:00:00,0.0,148897792.0,byte-seconds,BigQuery
40701,2023-12-23 1:00:00,0.0,148897792.0,byte-seconds,BigQuery
40811,2023-12-23 2:00:00,0.0,148897792.0,byte-seconds,BigQuery
40909,2023-12-23 3:00:00,0.0,148897792.0,byte-seconds,BigQuery
41021,2023-12-23 4:00:00,0.0,148897792.0,byte-seconds,BigQuery
41168,2023-12-23 5:00:00,0.0,148897792.0,byte-seconds,BigQuery
41279,2023-12-23 6:00:00,0.0,148897792.0,byte-seconds,BigQuery
41367,2023-12-23 7:00:00,0.0,148897792.0,byte-seconds,BigQuery
41468,2023-12-23 8:00:00,0.0,148897792.0,byte-seconds,BigQuery
41709,2023-12-23 9:00:00,0.0,148897792.0,byte-seconds,BigQuery
41830,2023-12-23 10:00:00,0.0,148897792.0,byte-seconds,BigQuery
41932,2023-12-23 11:00:00,0.0,148897792.0,byte-seconds,BigQuery
42068,2023-12-23 12:00:00,0.0,148897792.0,byte-seconds,BigQuery
42188,2023-12-23 13:00:00,0.0,148897792.0,byte-seconds,BigQuery
42290,2023-12-23 14:00:00,0.0,148897792.0,byte-seconds,BigQuery
42401,2023-12-23 15:00:00,0.0,148897792.0,byte-seconds,BigQuery
42498,2023-12-23 16:00:00,0.0,148897792.0,byte-seconds,BigQuery
42590,2023-12-23 17:00:00,0.0,148897792.0,byte-seconds,BigQuery
42665,2023-12-23 18:00:00,0.0,148897792.0,byte-seconds,BigQuery
42742,2023-12-23 19:00:00,0.0,148897792.0,byte-seconds,BigQuery
42847,2023-12-23 20:00:00,0.0,148897792.0,byte-seconds,BigQuery
42990,2023-12-23 21:00:00,0.0,148897792.0,byte-seconds,BigQuery
43094,2023-12-23 22:00:00,0.0,148897792.0,byte-seconds,BigQuery
43189,2023-12-23 23:00:00,0.0,148897792.0,byte-seconds,BigQuery
