,usage_end_time,cost,usage_amount,usage_unit,service_type
37410,2023-12-21 19:00:00,6e-06,1803550720.0,byte-seconds,Vertex AI
37411,2023-12-21 19:00:00,6e-06,1971322880.0,byte-seconds,Vertex AI
37512,2023-12-21 20:00:00,2e-06,847249408.0,byte-seconds,Vertex AI
37513,2023-12-21 20:00:00,9e-06,2927624192.0,byte-seconds,Vertex AI
37648,2023-12-21 21:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
37756,2023-12-21 22:00:00,0.0,261095424.0,byte-seconds,Vertex AI
37757,2023-12-21 22:00:00,1.1e-05,3513778176.0,byte-seconds,Vertex AI
37870,2023-12-21 23:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
37957,2023-12-22 0:00:00,5e-06,1620049920.0,byte-seconds,Vertex AI
37958,2023-12-22 0:00:00,7e-06,2154823680.0,byte-seconds,Vertex AI
38090,2023-12-22 1:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
38205,2023-12-22 2:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
38319,2023-12-22 3:00:00,2e-06,752877568.0,byte-seconds,Vertex AI
38320,2023-12-22 3:00:00,1e-05,3021996032.0,byte-seconds,Vertex AI
38418,2023-12-22 4:00:00,3e-06,891289600.0,byte-seconds,Vertex AI
38419,2023-12-22 4:00:00,9e-06,2883584000.0,byte-seconds,Vertex AI
38556,2023-12-22 5:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
38669,2023-12-22 6:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
38760,2023-12-22 7:00:00,3e-06,929038336.0,byte-seconds,Vertex AI
38761,2023-12-22 7:00:00,9e-06,2845835264.0,byte-seconds,Vertex AI
38863,2023-12-22 8:00:00,0.0,251658240.0,byte-seconds,Vertex AI
38864,2023-12-22 8:00:00,1.1e-05,3523215360.0,byte-seconds,Vertex AI
38997,2023-12-22 9:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
39104,2023-12-22 10:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
39204,2023-12-22 11:00:00,0.0,66060288.0,byte-seconds,Vertex AI
39205,2023-12-22 11:00:00,1.2e-05,3708813312.0,byte-seconds,Vertex AI
39304,2023-12-22 12:00:00,1.1e-05,3774873600.0,byte-seconds,Vertex AI
39417,2023-12-22 13:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
39540,2023-12-22 14:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
39642,2023-12-22 15:00:00,3e-06,894435328.0,byte-seconds,Vertex AI
39643,2023-12-22 15:00:00,9e-06,2880438272.0,byte-seconds,Vertex AI
39780,2023-12-22 16:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
39866,2023-12-22 17:00:00,5e-06,1522532352.0,byte-seconds,Vertex AI
39921,2023-12-22 17:00:00,7e-06,2252341248.0,byte-seconds,Vertex AI
39962,2023-12-22 18:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
40066,2023-12-22 19:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
40176,2023-12-22 20:00:00,2e-06,758120448.0,byte-seconds,Vertex AI
40177,2023-12-22 20:00:00,9e-06,3016753152.0,byte-seconds,Vertex AI
40299,2023-12-22 21:00:00,4e-06,1399848960.0,byte-seconds,Vertex AI
40300,2023-12-22 21:00:00,8e-06,2375024640.0,byte-seconds,Vertex AI
40406,2023-12-22 22:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
40520,2023-12-22 23:00:00,0.0,110100480.0,byte-seconds,Vertex AI
40521,2023-12-22 23:00:00,1.2e-05,3664773120.0,byte-seconds,Vertex AI
40618,2023-12-23 0:00:00,4e-06,1367343104.0,byte-seconds,Vertex AI
40619,2023-12-23 0:00:00,8e-06,2407530496.0,byte-seconds,Vertex AI
40754,2023-12-23 1:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
40848,2023-12-23 2:00:00,6e-06,1830813696.0,byte-seconds,Vertex AI
40849,2023-12-23 2:00:00,6e-06,1944059904.0,byte-seconds,Vertex AI
40966,2023-12-23 3:00:00,0.0,217055232.0,byte-seconds,Vertex AI
40967,2023-12-23 3:00:00,1.1e-05,3557818368.0,byte-seconds,Vertex AI
41076,2023-12-23 4:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
41225,2023-12-23 5:00:00,3e-06,896532480.0,byte-seconds,Vertex AI
41226,2023-12-23 5:00:00,9e-06,2878341120.0,byte-seconds,Vertex AI
41315,2023-12-23 6:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
41413,2023-12-23 7:00:00,2e-06,774897664.0,byte-seconds,Vertex AI
41414,2023-12-23 7:00:00,9e-06,2999975936.0,byte-seconds,Vertex AI
41510,2023-12-23 8:00:00,6e-06,1832910848.0,byte-seconds,Vertex AI
41511,2023-12-23 8:00:00,6e-06,1941962752.0,byte-seconds,Vertex AI
41651,2023-12-23 9:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
41766,2023-12-23 10:00:00,1.3e-05,3774873600.0,byte-seconds,Vertex AI
41874,2023-12-23 11:00:00,0.0,56623104.0,byte-seconds,Vertex AI
41875,2023-12-23 11:00:00,1.2e-05,3718250496.0,byte-seconds,Vertex AI
41976,2023-12-23 12:00:00,1.1e-05,3774873600.0,byte-seconds,Vertex AI
42134,2023-12-23 13:00:00,5e-06,1624244224.0,byte-seconds,Vertex AI
42135,2023-12-23 13:00:00,7e-06,2150629376.0,byte-seconds,Vertex AI
42236,2023-12-23 14:00:00,5e-06,1517289472.0,byte-seconds,Vertex AI
42237,2023-12-23 14:00:00,7e-06,2257584128.0,byte-seconds,Vertex AI
42347,2023-12-23 15:00:00,1.2e-05,3774873600.0,byte-seconds,Vertex AI
42442,2023-12-23 16:00:00,1e-06,568328192.0,byte-seconds,Vertex AI
42443,2023-12-23 16:00:00,1e-05,3206545408.0,byte-seconds,Vertex AI
42580,2023-12-23 17:00:00,1.1e-05,3774873600.0,byte-seconds,Vertex AI
42656,2023-12-23 18:00:00,6e-06,1948254208.0,byte-seconds,Vertex AI
42691,2023-12-23 18:00:00,6e-06,1826619392.0,byte-seconds,Vertex AI
42790,2023-12-23 19:00:00,1e-06,570425344.0,byte-seconds,Vertex AI
42791,2023-12-23 19:00:00,1e-05,3204448256.0,byte-seconds,Vertex AI
