,usage_end_time,cost,usage_amount,usage_unit,service_type
414536,2024-05-11 2:00:00,1.3e-05,386586724567.0,byte-seconds,Artifact Registry
414537,2024-05-11 2:00:00,0.000174,5024099860480.0,byte-seconds,Artifact Registry
414678,2024-05-11 3:00:00,4.5e-05,1295752945906.0,byte-seconds,Artifact Registry
414679,2024-05-11 3:00:00,0.000146,4205085636393.0,byte-seconds,Artifact Registry
414823,2024-05-11 4:00:00,0.000191,5500837977899.0,byte-seconds,Artifact Registry
414909,2024-05-11 5:00:00,4.3e-05,1251440639971.0,byte-seconds,Artifact Registry
414910,2024-05-11 5:00:00,0.000147,4249397659935.0,byte-seconds,Artifact Registry
415025,2024-05-11 6:00:00,0.000191,5500838394737.0,byte-seconds,Artifact Registry
415110,2024-05-11 7:00:00,0.000191,5500838394736.0,byte-seconds,Artifact Registry
415246,2024-05-11 8:00:00,0.000191,5500838329809.0,byte-seconds,Artifact Registry
415364,2024-05-11 9:00:00,0.000191,5500838329808.0,byte-seconds,Artifact Registry
415477,2024-05-11 10:00:00,0.00019,5500838505009.0,byte-seconds,Artifact Registry
415584,2024-05-11 11:00:00,0.000191,5500838509347.0,byte-seconds,Artifact Registry
415725,2024-05-11 12:00:00,4.1e-05,1202544418571.0,byte-seconds,Artifact Registry
415726,2024-05-11 12:00:00,0.000149,4298294269414.0,byte-seconds,Artifact Registry
415827,2024-05-11 13:00:00,5.7e-05,1648723785620.0,byte-seconds,Artifact Registry
415828,2024-05-11 13:00:00,0.000133,3852113963546.0,byte-seconds,Artifact Registry
415955,2024-05-11 14:00:00,0.000191,5500838543577.0,byte-seconds,Artifact Registry
416079,2024-05-11 15:00:00,6.7e-05,1948213348243.0,byte-seconds,Artifact Registry
416080,2024-05-11 15:00:00,0.000123,3552625380741.0,byte-seconds,Artifact Registry
416213,2024-05-11 16:00:00,4.1e-05,1185736471163.0,byte-seconds,Artifact Registry
416214,2024-05-11 16:00:00,0.000149,4315101758629.0,byte-seconds,Artifact Registry
416315,2024-05-11 17:00:00,7.6e-05,2214087494334.0,byte-seconds,Artifact Registry
416316,2024-05-11 17:00:00,0.000114,3286751279963.0,byte-seconds,Artifact Registry
416384,2024-05-11 18:00:00,0.000131,3781826484598.0,byte-seconds,Artifact Registry
416464,2024-05-11 18:00:00,5.9e-05,1719012029762.0,byte-seconds,Artifact Registry
416517,2024-05-11 19:00:00,9.3e-05,2675546888228.0,byte-seconds,Artifact Registry
416518,2024-05-11 19:00:00,9.8e-05,2825291785866.0,byte-seconds,Artifact Registry
416657,2024-05-11 20:00:00,5.5e-05,1602883315676.0,byte-seconds,Artifact Registry
416658,2024-05-11 20:00:00,0.000135,3897954893566.0,byte-seconds,Artifact Registry
416788,2024-05-11 21:00:00,3.9e-05,1147535917314.0,byte-seconds,Artifact Registry
416789,2024-05-11 21:00:00,0.000151,4353302343953.0,byte-seconds,Artifact Registry
416919,2024-05-11 22:00:00,2.4e-05,733445177528.0,byte-seconds,Artifact Registry
416920,2024-05-11 22:00:00,0.000178,5134115786479.0,byte-seconds,Artifact Registry
416921,2024-05-11 22:00:00,-1.2e-05,-366722588764.0,byte-seconds,Artifact Registry
417049,2024-05-11 23:00:00,0.000382,11001677662896.0,byte-seconds,Artifact Registry
417050,2024-05-11 23:00:00,-0.000191,-5500838831448.0,byte-seconds,Artifact Registry
417214,2024-05-12 0:00:00,6.1e-05,1757212138436.0,byte-seconds,Artifact Registry
417215,2024-05-12 0:00:00,0.00026,7487252853912.0,byte-seconds,Artifact Registry
417216,2024-05-12 0:00:00,-0.00013,-3743626426956.0,byte-seconds,Artifact Registry
417369,2024-05-12 1:00:00,2.9e-05,851102022725.0,byte-seconds,Artifact Registry
417370,2024-05-12 1:00:00,0.000161,4649736119356.0,byte-seconds,Artifact Registry
417489,2024-05-12 2:00:00,1.3e-05,380474629878.0,byte-seconds,Artifact Registry
417490,2024-05-12 2:00:00,0.000178,5120364233659.0,byte-seconds,Artifact Registry
417628,2024-05-12 3:00:00,0.000191,5500838022319.0,byte-seconds,Artifact Registry
417762,2024-05-12 4:00:00,0.0,0.0,byte-seconds,Artifact Registry
417763,2024-05-12 4:00:00,4.5e-05,1298809085706.0,byte-seconds,Artifact Registry
417764,2024-05-12 4:00:00,0.000146,4202029044827.0,byte-seconds,Artifact Registry
417880,2024-05-12 5:00:00,0.000191,5500838480637.0,byte-seconds,Artifact Registry
417990,2024-05-12 6:00:00,0.000191,5500838480637.0,byte-seconds,Artifact Registry
418103,2024-05-12 7:00:00,0.000191,5500838480636.0,byte-seconds,Artifact Registry
418252,2024-05-12 8:00:00,0.000191,5500838301288.0,byte-seconds,Artifact Registry
418355,2024-05-12 9:00:00,0.000191,5500838301288.0,byte-seconds,Artifact Registry
418467,2024-05-12 10:00:00,0.000191,5500838301288.0,byte-seconds,Artifact Registry
418572,2024-05-12 11:00:00,4.5e-05,1298809131817.0,byte-seconds,Artifact Registry
418573,2024-05-12 11:00:00,0.000146,4202029257928.0,byte-seconds,Artifact Registry
418716,2024-05-12 12:00:00,0.000191,5500838675928.0,byte-seconds,Artifact Registry
418803,2024-05-12 13:00:00,0.000191,5500838675928.0,byte-seconds,Artifact Registry
418911,2024-05-12 14:00:00,9.2e-05,2670962575319.0,byte-seconds,Artifact Registry
418912,2024-05-12 14:00:00,9.8e-05,2829875896615.0,byte-seconds,Artifact Registry
419059,2024-05-12 15:00:00,3.6e-05,1058911335096.0,byte-seconds,Artifact Registry
419060,2024-05-12 15:00:00,0.000154,4441926891561.0,byte-seconds,Artifact Registry
419212,2024-05-12 16:00:00,0.00019,5500838523949.0,byte-seconds,Artifact Registry
419325,2024-05-12 17:00:00,3.9e-05,1129199999259.0,byte-seconds,Artifact Registry
419326,2024-05-12 17:00:00,0.000152,4371637971583.0,byte-seconds,Artifact Registry
419398,2024-05-12 18:00:00,4.5e-05,1306449038476.0,byte-seconds,Artifact Registry
419452,2024-05-12 18:00:00,0.000145,4194390136193.0,byte-seconds,Artifact Registry
419504,2024-05-12 19:00:00,9.2e-05,2667906743425.0,byte-seconds,Artifact Registry
419505,2024-05-12 19:00:00,9.8e-05,2832931599220.0,byte-seconds,Artifact Registry
419643,2024-05-12 20:00:00,0.000191,5500838646235.0,byte-seconds,Artifact Registry
419761,2024-05-12 21:00:00,7.6e-05,2212559254025.0,byte-seconds,Artifact Registry
419762,2024-05-12 21:00:00,0.000114,3288279101860.0,byte-seconds,Artifact Registry
419880,2024-05-12 22:00:00,0.000191,5500837924372.0,byte-seconds,Artifact Registry
419983,2024-05-12 23:00:00,4e-05,1165872037859.0,byte-seconds,Artifact Registry
419984,2024-05-12 23:00:00,0.00015,4334966429590.0,byte-seconds,Artifact Registry
420129,2024-05-13 0:00:00,0.00019,5500838536014.0,byte-seconds,Artifact Registry
420234,2024-05-13 1:00:00,0.00019,5500838397683.0,byte-seconds,Artifact Registry
420373,2024-05-13 2:00:00,7.6e-05,2212559586426.0,byte-seconds,Artifact Registry
420374,2024-05-13 2:00:00,0.000114,3288278892073.0,byte-seconds,Artifact Registry
420514,2024-05-13 3:00:00,6.1e-05,1767908423357.0,byte-seconds,Artifact Registry
420515,2024-05-13 3:00:00,0.000129,3732930296710.0,byte-seconds,Artifact Registry
420671,2024-05-13 4:00:00,0.000191,5500838655214.0,byte-seconds,Artifact Registry
420794,2024-05-13 5:00:00,3e-06,99320697941.0,byte-seconds,Artifact Registry
420795,2024-05-13 5:00:00,0.000187,5401518125684.0,byte-seconds,Artifact Registry
420908,2024-05-13 6:00:00,4.1e-05,1196432444812.0,byte-seconds,Artifact Registry
420909,2024-05-13 6:00:00,0.000149,4304405725797.0,byte-seconds,Artifact Registry
421037,2024-05-13 7:00:00,4.9e-05,1414937771419.0,byte-seconds,Artifact Registry
421038,2024-05-13 7:00:00,0.000142,4085900115968.0,byte-seconds,Artifact Registry
421183,2024-05-13 8:00:00,0.000191,5500838361918.0,byte-seconds,Artifact Registry
421289,2024-05-13 9:00:00,0.000191,5500838361917.0,byte-seconds,Artifact Registry
421419,2024-05-13 10:00:00,0.000191,5500838392487.0,byte-seconds,Artifact Registry
421531,2024-05-13 11:00:00,0.000191,5500838393005.0,byte-seconds,Artifact Registry
421667,2024-05-13 12:00:00,3.8e-05,1101695689265.0,byte-seconds,Artifact Registry
421668,2024-05-13 12:00:00,0.000152,4399142907072.0,byte-seconds,Artifact Registry
421777,2024-05-13 13:00:00,4.5e-05,1303393130439.0,byte-seconds,Artifact Registry
421778,2024-05-13 13:00:00,0.000145,4197444899648.0,byte-seconds,Artifact Registry
421883,2024-05-13 14:00:00,0.0,0.0,byte-seconds,Artifact Registry
421920,2024-05-13 14:00:00,0.000191,5500838398157.0,byte-seconds,Artifact Registry
422014,2024-05-13 15:00:00,0.0,0.0,byte-seconds,Artifact Registry
422083,2024-05-13 15:00:00,9.2e-05,2654154815575.0,byte-seconds,Artifact Registry
422084,2024-05-13 15:00:00,9.8e-05,2846683717484.0,byte-seconds,Artifact Registry
422162,2024-05-13 16:00:00,0.000139,4020196051372.0,byte-seconds,Artifact Registry
422163,2024-05-13 16:00:00,0.0,0.0,byte-seconds,Artifact Registry
422268,2024-05-13 16:00:00,5.1e-05,1480642496425.0,byte-seconds,Artifact Registry
422333,2024-05-13 17:00:00,8.5e-05,2472321250900.0,byte-seconds,Artifact Registry
422334,2024-05-13 17:00:00,0.000105,3028517337934.0,byte-seconds,Artifact Registry
422335,2024-05-13 17:00:00,0.0,0.0,byte-seconds,Artifact Registry
422498,2024-05-13 18:00:00,0.00019,5500838585880.0,byte-seconds,Artifact Registry
422499,2024-05-13 18:00:00,0.0,0.0,byte-seconds,Artifact Registry
422608,2024-05-13 19:00:00,0.00013,3745154145946.0,byte-seconds,Artifact Registry
422609,2024-05-13 19:00:00,6.1e-05,1755684315380.0,byte-seconds,Artifact Registry
422610,2024-05-13 19:00:00,0.0,0.0,byte-seconds,Artifact Registry
422787,2024-05-13 20:00:00,0.000162,4660432690956.0,byte-seconds,Artifact Registry
422788,2024-05-13 20:00:00,2.9e-05,840405844637.0,byte-seconds,Artifact Registry
422914,2024-05-13 21:00:00,0.000191,5500838267385.0,byte-seconds,Artifact Registry
423034,2024-05-13 22:00:00,0.000145,4194389308266.0,byte-seconds,Artifact Registry
423035,2024-05-13 22:00:00,4.5e-05,1306449366539.0,byte-seconds,Artifact Registry
423155,2024-05-13 23:00:00,0.00019,5500838797779.0,byte-seconds,Artifact Registry
423297,2024-05-14 0:00:00,4.1e-05,1191848300578.0,byte-seconds,Artifact Registry
423298,2024-05-14 0:00:00,0.000149,4308989898188.0,byte-seconds,Artifact Registry
423407,2024-05-14 1:00:00,0.000114,3288278766132.0,byte-seconds,Artifact Registry
423408,2024-05-14 1:00:00,7.6e-05,2212559258566.0,byte-seconds,Artifact Registry
423527,2024-05-14 2:00:00,6.3e-05,1832084634682.0,byte-seconds,Artifact Registry
423528,2024-05-14 2:00:00,0.000127,3668753719136.0,byte-seconds,Artifact Registry
423641,2024-05-14 3:00:00,0.00019,5500838998974.0,byte-seconds,Artifact Registry
423769,2024-05-14 4:00:00,0.00019,5500838270784.0,byte-seconds,Artifact Registry
423861,2024-05-14 5:00:00,0.00019,5500838967867.0,byte-seconds,Artifact Registry
423959,2024-05-14 6:00:00,2e-06,80984578919.0,byte-seconds,Artifact Registry
423960,2024-05-14 6:00:00,0.000144,4156188262400.0,byte-seconds,Artifact Registry
423961,2024-05-14 6:00:00,4.3e-05,1263664867303.0,byte-seconds,Artifact Registry
424080,2024-05-14 7:00:00,0.00019,5500838369305.0,byte-seconds,Artifact Registry
424209,2024-05-14 8:00:00,0.000191,5500838011845.0,byte-seconds,Artifact Registry
424308,2024-05-14 9:00:00,0.000191,5500838011844.0,byte-seconds,Artifact Registry
424422,2024-05-14 10:00:00,3e-06,96264665207.0,byte-seconds,Artifact Registry
424423,2024-05-14 10:00:00,0.000187,5404573838701.0,byte-seconds,Artifact Registry
424550,2024-05-14 11:00:00,0.00019,5500838524887.0,byte-seconds,Artifact Registry
424683,2024-05-14 12:00:00,0.00019,5500838936183.0,byte-seconds,Artifact Registry
424769,2024-05-14 13:00:00,0.000189,5500838486651.0,byte-seconds,Artifact Registry
424895,2024-05-14 14:00:00,0.000148,4289125808586.0,byte-seconds,Artifact Registry
424896,2024-05-14 14:00:00,4.2e-05,1211712346266.0,byte-seconds,Artifact Registry
425023,2024-05-14 15:00:00,5.8e-05,1682339587942.0,byte-seconds,Artifact Registry
425024,2024-05-14 15:00:00,0.000132,3818499138941.0,byte-seconds,Artifact Registry
425194,2024-05-14 16:00:00,0.00019,5500838171179.0,byte-seconds,Artifact Registry
425339,2024-05-14 17:00:00,0.000145,4205085837400.0,byte-seconds,Artifact Registry
425367,2024-05-14 17:00:00,4.5e-05,1295753044833.0,byte-seconds,Artifact Registry
425495,2024-05-14 18:00:00,7e-05,2018502089887.0,byte-seconds,Artifact Registry
425496,2024-05-14 18:00:00,0.000121,3482336350468.0,byte-seconds,Artifact Registry
425639,2024-05-14 19:00:00,7.4e-05,2145327001340.0,byte-seconds,Artifact Registry
425640,2024-05-14 19:00:00,0.000116,3355511321328.0,byte-seconds,Artifact Registry
425799,2024-05-14 20:00:00,0.000191,5500838321885.0,byte-seconds,Artifact Registry
425915,2024-05-14 21:00:00,6.5e-05,1870285041203.0,byte-seconds,Artifact Registry
425916,2024-05-14 21:00:00,0.000126,3630553693709.0,byte-seconds,Artifact Registry
426043,2024-05-14 22:00:00,0.000191,5500838569610.0,byte-seconds,Artifact Registry
426167,2024-05-14 23:00:00,4.4e-05,1291169012585.0,byte-seconds,Artifact Registry
426168,2024-05-14 23:00:00,0.000146,4209668981686.0,byte-seconds,Artifact Registry
426320,2024-05-15 0:00:00,6.6e-05,1905429118026.0,byte-seconds,Artifact Registry
426321,2024-05-15 0:00:00,0.000125,3595409386243.0,byte-seconds,Artifact Registry
426449,2024-05-15 1:00:00,0.000191,5500838654214.0,byte-seconds,Artifact Registry
426554,2024-05-15 2:00:00,0.000191,5500838447610.0,byte-seconds,Artifact Registry
426702,2024-05-15 3:00:00,7e-05,2038366231037.0,byte-seconds,Artifact Registry
426703,2024-05-15 3:00:00,0.00012,3462471948979.0,byte-seconds,Artifact Registry
426871,2024-05-15 4:00:00,3.7e-05,1065023366477.0,byte-seconds,Artifact Registry
426872,2024-05-15 4:00:00,0.000154,4435815836132.0,byte-seconds,Artifact Registry
427015,2024-05-15 5:00:00,0.00019,5500838337740.0,byte-seconds,Artifact Registry
427122,2024-05-15 6:00:00,0.00019,5500838026630.0,byte-seconds,Artifact Registry
427238,2024-05-15 7:00:00,4e-06,123768855498.0,byte-seconds,Artifact Registry
427239,2024-05-15 7:00:00,0.000186,5377069416448.0,byte-seconds,Artifact Registry
427404,2024-05-15 8:00:00,0.000191,5500838011845.0,byte-seconds,Artifact Registry
427533,2024-05-15 9:00:00,0.000191,5500838011844.0,byte-seconds,Artifact Registry
427682,2024-05-15 10:00:00,0.00019,5500838850665.0,byte-seconds,Artifact Registry
427819,2024-05-15 11:00:00,0.000191,5500838865605.0,byte-seconds,Artifact Registry
427967,2024-05-15 12:00:00,4.3e-05,1256024874313.0,byte-seconds,Artifact Registry
427968,2024-05-15 12:00:00,0.000147,4244813145891.0,byte-seconds,Artifact Registry
428093,2024-05-15 13:00:00,4.4e-05,1275889162461.0,byte-seconds,Artifact Registry
428094,2024-05-15 13:00:00,0.000146,4224949677516.0,byte-seconds,Artifact Registry
428239,2024-05-15 14:00:00,0.00019,5500838236134.0,byte-seconds,Artifact Registry
428419,2024-05-15 15:00:00,0.00019,5500838718489.0,byte-seconds,Artifact Registry
428585,2024-05-15 16:00:00,0.00019,5500838110337.0,byte-seconds,Artifact Registry
428653,2024-05-15 17:00:00,0.00012,3456360914842.0,byte-seconds,Artifact Registry
428770,2024-05-15 17:00:00,7.1e-05,2044478075316.0,byte-seconds,Artifact Registry
428819,2024-05-15 18:00:00,0.00016,4655847694438.0,byte-seconds,Artifact Registry
428820,2024-05-15 18:00:00,2.9e-05,844989957214.0,byte-seconds,Artifact Registry
428934,2024-05-15 19:00:00,0.000191,5500838510672.0,byte-seconds,Artifact Registry
429097,2024-05-15 20:00:00,0.000177,5124948097874.0,byte-seconds,Artifact Registry
429098,2024-05-15 20:00:00,1.3e-05,375890662423.0,byte-seconds,Artifact Registry
429236,2024-05-15 21:00:00,0.000114,3289807301609.0,byte-seconds,Artifact Registry
429237,2024-05-15 21:00:00,7.6e-05,2211031313411.0,byte-seconds,Artifact Registry
429376,2024-05-15 22:00:00,0.000191,5500838340286.0,byte-seconds,Artifact Registry
429508,2024-05-15 23:00:00,0.000191,5500838433219.0,byte-seconds,Artifact Registry
429683,2024-05-16 0:00:00,0.000191,5500838472069.0,byte-seconds,Artifact Registry
429823,2024-05-16 1:00:00,0.000113,3272999203319.0,byte-seconds,Artifact Registry
429824,2024-05-16 1:00:00,7.7e-05,2227839668538.0,byte-seconds,Artifact Registry
429940,2024-05-16 2:00:00,8.3e-05,2405088915142.0,byte-seconds,Artifact Registry
429941,2024-05-16 2:00:00,0.000107,3095749456895.0,byte-seconds,Artifact Registry
430096,2024-05-16 3:00:00,8.2e-05,2377584479233.0,byte-seconds,Artifact Registry
430097,2024-05-16 3:00:00,0.000108,3123254157920.0,byte-seconds,Artifact Registry
430280,2024-05-16 4:00:00,5.6e-05,1616635469216.0,byte-seconds,Artifact Registry
430281,2024-05-16 4:00:00,0.000135,3884202731248.0,byte-seconds,Artifact Registry
430417,2024-05-16 5:00:00,0.00019,5500837986302.0,byte-seconds,Artifact Registry
430525,2024-05-16 6:00:00,0.000191,5500838719022.0,byte-seconds,Artifact Registry
430660,2024-05-16 7:00:00,0.00019,5500838193892.0,byte-seconds,Artifact Registry
430834,2024-05-16 8:00:00,0.000191,5500838181587.0,byte-seconds,Artifact Registry
430969,2024-05-16 9:00:00,0.000191,5500838181586.0,byte-seconds,Artifact Registry
431120,2024-05-16 10:00:00,3e-06,100848699995.0,byte-seconds,Artifact Registry
431121,2024-05-16 10:00:00,0.000187,5399989984701.0,byte-seconds,Artifact Registry
431268,2024-05-16 11:00:00,0.000191,5500838694092.0,byte-seconds,Artifact Registry
431438,2024-05-16 12:00:00,6.9e-05,1990998005111.0,byte-seconds,Artifact Registry
431439,2024-05-16 12:00:00,0.000121,3509840217731.0,byte-seconds,Artifact Registry
431576,2024-05-16 13:00:00,0.00019,5500838516778.0,byte-seconds,Artifact Registry
431707,2024-05-16 14:00:00,0.000141,4056868315475.0,byte-seconds,Artifact Registry
431708,2024-05-16 14:00:00,5e-05,1443969923942.0,byte-seconds,Artifact Registry
431839,2024-05-16 15:00:00,0.00019,5500838470515.0,byte-seconds,Artifact Registry
431938,2024-05-16 16:00:00,7.4e-05,2139215453398.0,byte-seconds,Artifact Registry
431975,2024-05-16 16:00:00,3e-06,99320701223.0,byte-seconds,Artifact Registry
431976,2024-05-16 16:00:00,0.000113,3262302388224.0,byte-seconds,Artifact Registry
432092,2024-05-16 17:00:00,0.00013,3746682063239.0,byte-seconds,Artifact Registry
432093,2024-05-16 17:00:00,6e-05,1754156671786.0,byte-seconds,Artifact Registry
432210,2024-05-16 18:00:00,0.000191,5500838265767.0,byte-seconds,Artifact Registry
432342,2024-05-16 19:00:00,0.000101,2932252516523.0,byte-seconds,Artifact Registry
432343,2024-05-16 19:00:00,8.9e-05,2568585867986.0,byte-seconds,Artifact Registry
432458,2024-05-16 20:00:00,0.000191,5500838488527.0,byte-seconds,Artifact Registry
432564,2024-05-16 21:00:00,0.000191,5500838488527.0,byte-seconds,Artifact Registry
432665,2024-05-16 22:00:00,9.5e-05,2742779286170.0,byte-seconds,Artifact Registry
432666,2024-05-16 22:00:00,9.5e-05,2758059297719.0,byte-seconds,Artifact Registry
432773,2024-05-16 23:00:00,0.000191,5500838679784.0,byte-seconds,Artifact Registry
432893,2024-05-17 0:00:00,7e-05,2029198268542.0,byte-seconds,Artifact Registry
432894,2024-05-17 0:00:00,0.00012,3471640202089.0,byte-seconds,Artifact Registry
433011,2024-05-17 1:00:00,0.000144,4157716984983.0,byte-seconds,Artifact Registry
433012,2024-05-17 1:00:00,4.6e-05,1343121409892.0,byte-seconds,Artifact Registry
433114,2024-05-17 2:00:00,0.000191,5500838538807.0,byte-seconds,Artifact Registry
433238,2024-05-17 3:00:00,9.4e-05,2722915076709.0,byte-seconds,Artifact Registry
433239,2024-05-17 3:00:00,9.6e-05,2777923473360.0,byte-seconds,Artifact Registry
433360,2024-05-17 4:00:00,0.000191,5500838561108.0,byte-seconds,Artifact Registry
433479,2024-05-17 5:00:00,0.000117,3369263490103.0,byte-seconds,Artifact Registry
433480,2024-05-17 5:00:00,7.4e-05,2131574942428.0,byte-seconds,Artifact Registry
433596,2024-05-17 6:00:00,0.000191,5500838351188.0,byte-seconds,Artifact Registry
433729,2024-05-17 7:00:00,0.000113,3263830163456.0,byte-seconds,Artifact Registry
433730,2024-05-17 7:00:00,7.7e-05,2237007596149.0,byte-seconds,Artifact Registry
433856,2024-05-17 8:00:00,0.000191,5500838245195.0,byte-seconds,Artifact Registry
433950,2024-05-17 9:00:00,0.000191,5500838245194.0,byte-seconds,Artifact Registry
434053,2024-05-17 10:00:00,0.000188,5407629950383.0,byte-seconds,Artifact Registry
434054,2024-05-17 10:00:00,3e-06,93208648043.0,byte-seconds,Artifact Registry
434173,2024-05-17 11:00:00,0.000191,5500838604515.0,byte-seconds,Artifact Registry
434326,2024-05-17 12:00:00,0.000112,3243966370676.0,byte-seconds,Artifact Registry
434327,2024-05-17 12:00:00,7.8e-05,2256871838574.0,byte-seconds,Artifact Registry
434498,2024-05-17 13:00:00,0.000103,2979620547724.0,byte-seconds,Artifact Registry
434499,2024-05-17 13:00:00,8.7e-05,2521217775479.0,byte-seconds,Artifact Registry
434566,2024-05-17 14:00:00,0.0,0.0,byte-seconds,Artifact Registry
434567,2024-05-17 14:00:00,0.0,0.0,byte-seconds,Artifact Registry
434647,2024-05-17 14:00:00,0.000191,5500838782862.0,byte-seconds,Artifact Registry
434648,2024-05-17 14:00:00,0.0,0.0,byte-seconds,Artifact Registry
434805,2024-05-17 15:00:00,9.3e-05,2698467025147.0,byte-seconds,Artifact Registry
434806,2024-05-17 15:00:00,9.7e-05,2802371382291.0,byte-seconds,Artifact Registry
434857,2024-05-17 16:00:00,3.5e-05,1011543042779.0,byte-seconds,Artifact Registry
434941,2024-05-17 16:00:00,0.000156,4489295049709.0,byte-seconds,Artifact Registry
434961,2024-05-17 17:00:00,3.7e-05,1074191586210.0,byte-seconds,Artifact Registry
434962,2024-05-17 17:00:00,0.000153,4426646820133.0,byte-seconds,Artifact Registry
435074,2024-05-17 18:00:00,0.000191,5500838848300.0,byte-seconds,Artifact Registry
435186,2024-05-17 19:00:00,0.00019,5500838481653.0,byte-seconds,Artifact Registry
435320,2024-05-17 20:00:00,0.00019,5500838392922.0,byte-seconds,Artifact Registry
435414,2024-05-17 21:00:00,6.9e-05,1984885769761.0,byte-seconds,Artifact Registry
435415,2024-05-17 21:00:00,0.000122,3515952579043.0,byte-seconds,Artifact Registry
435559,2024-05-17 22:00:00,4.4e-05,1277416952957.0,byte-seconds,Artifact Registry
435560,2024-05-17 22:00:00,0.000146,4223421299167.0,byte-seconds,Artifact Registry
435666,2024-05-17 23:00:00,2.9e-05,844990024441.0,byte-seconds,Artifact Registry
435667,2024-05-17 23:00:00,0.000161,4655848631171.0,byte-seconds,Artifact Registry
435802,2024-05-18 0:00:00,1.2e-05,356026470443.0,byte-seconds,Artifact Registry
435803,2024-05-18 0:00:00,0.000178,5144812680455.0,byte-seconds,Artifact Registry
435932,2024-05-18 1:00:00,0.000191,5500838169932.0,byte-seconds,Artifact Registry
436047,2024-05-18 2:00:00,1.3e-05,391170734274.0,byte-seconds,Artifact Registry
436048,2024-05-18 2:00:00,0.000177,5109667455625.0,byte-seconds,Artifact Registry
436166,2024-05-18 3:00:00,0.00019,5500838456850.0,byte-seconds,Artifact Registry
436319,2024-05-18 4:00:00,0.000191,5500838482544.0,byte-seconds,Artifact Registry
436425,2024-05-18 5:00:00,0.000112,3236326956280.0,byte-seconds,Artifact Registry
436426,2024-05-18 5:00:00,7.8e-05,2264511841980.0,byte-seconds,Artifact Registry
436522,2024-05-18 6:00:00,0.000105,3031572844381.0,byte-seconds,Artifact Registry
436523,2024-05-18 6:00:00,8.5e-05,2469265515272.0,byte-seconds,Artifact Registry
436643,2024-05-18 7:00:00,0.000126,3642777141248.0,byte-seconds,Artifact Registry
436644,2024-05-18 7:00:00,6.4e-05,1858060775587.0,byte-seconds,Artifact Registry
436761,2024-05-18 8:00:00,0.000191,5500838064985.0,byte-seconds,Artifact Registry
436883,2024-05-18 9:00:00,0.000191,5500838064984.0,byte-seconds,Artifact Registry
436970,2024-05-18 10:00:00,0.00019,5500838829947.0,byte-seconds,Artifact Registry
437076,2024-05-18 11:00:00,0.000191,5500838844454.0,byte-seconds,Artifact Registry
437207,2024-05-18 12:00:00,9.3e-05,2699994702254.0,byte-seconds,Artifact Registry
437208,2024-05-18 12:00:00,9.7e-05,2800843832671.0,byte-seconds,Artifact Registry
437315,2024-05-18 13:00:00,8e-06,246009741985.0,byte-seconds,Artifact Registry
437316,2024-05-18 13:00:00,0.000181,5254828320493.0,byte-seconds,Artifact Registry
437425,2024-05-18 14:00:00,9.3e-05,2680130836919.0,byte-seconds,Artifact Registry
437426,2024-05-18 14:00:00,9.8e-05,2820707391763.0,byte-seconds,Artifact Registry
437558,2024-05-18 15:00:00,0.000103,2962812516411.0,byte-seconds,Artifact Registry
437559,2024-05-18 15:00:00,8.8e-05,2538025838153.0,byte-seconds,Artifact Registry
437700,2024-05-18 16:00:00,9.5e-05,2738195317029.0,byte-seconds,Artifact Registry
437701,2024-05-18 16:00:00,9.6e-05,2762643130309.0,byte-seconds,Artifact Registry
437829,2024-05-18 17:00:00,0.000191,5500838528122.0,byte-seconds,Artifact Registry
437919,2024-05-18 18:00:00,8.3e-05,2403560787473.0,byte-seconds,Artifact Registry
437959,2024-05-18 18:00:00,0.000107,3097277528673.0,byte-seconds,Artifact Registry
438062,2024-05-18 19:00:00,7.5e-05,2174359447513.0,byte-seconds,Artifact Registry
438063,2024-05-18 19:00:00,0.000115,3326479233519.0,byte-seconds,Artifact Registry
438192,2024-05-18 20:00:00,0.00019,5500838802095.0,byte-seconds,Artifact Registry
438299,2024-05-18 21:00:00,0.000115,3326478968184.0,byte-seconds,Artifact Registry
438300,2024-05-18 21:00:00,7.5e-05,2174359545881.0,byte-seconds,Artifact Registry
438409,2024-05-18 22:00:00,0.000125,3616801111028.0,byte-seconds,Artifact Registry
438410,2024-05-18 22:00:00,6.5e-05,1884037470183.0,byte-seconds,Artifact Registry
438526,2024-05-18 23:00:00,0.00019,5500838652197.0,byte-seconds,Artifact Registry
438640,2024-05-19 0:00:00,0.000145,4203556772583.0,byte-seconds,Artifact Registry
438641,2024-05-19 0:00:00,4.5e-05,1297281009289.0,byte-seconds,Artifact Registry
438781,2024-05-19 1:00:00,8.4e-05,2428009193588.0,byte-seconds,Artifact Registry
438782,2024-05-19 1:00:00,0.000106,3072829340023.0,byte-seconds,Artifact Registry
438923,2024-05-19 2:00:00,0.00019,5500838525277.0,byte-seconds,Artifact Registry
439063,2024-05-19 3:00:00,8.6e-05,2487601424504.0,byte-seconds,Artifact Registry
439064,2024-05-19 3:00:00,0.000104,3013236827695.0,byte-seconds,Artifact Registry
439191,2024-05-19 4:00:00,0.00019,5500838789323.0,byte-seconds,Artifact Registry
439297,2024-05-19 5:00:00,0.000102,2952116348031.0,byte-seconds,Artifact Registry
439298,2024-05-19 5:00:00,8.8e-05,2548722030269.0,byte-seconds,Artifact Registry
