,usage_end_time,cost,usage_amount,usage_unit,service_type
4393,2023-12-09 6:00:00,0.0,272233.0,bytes,Cloud Logging
4394,2023-12-09 6:00:00,0.0,4527.0,bytes,Cloud Logging
4395,2023-12-09 6:00:00,0.0,155489.0,bytes,Cloud Logging
4396,2023-12-09 6:00:00,0.0,273593.0,bytes,Cloud Logging
4491,2023-12-09 7:00:00,0.0,553548.0,bytes,Cloud Logging
4492,2023-12-09 7:00:00,0.0,319325.0,bytes,Cloud Logging
4493,2023-12-09 7:00:00,0.0,8226.0,bytes,Cloud Logging
4575,2023-12-09 8:00:00,0.0,420248.0,bytes,Cloud Logging
4576,2023-12-09 8:00:00,0.0,236421.0,bytes,Cloud Logging
4577,2023-12-09 8:00:00,0.0,129285.0,bytes,Cloud Logging
4578,2023-12-09 8:00:00,0.0,2468.0,bytes,Cloud Logging
4579,2023-12-09 8:00:00,0.0,5761.0,bytes,Cloud Logging
4580,2023-12-09 8:00:00,0.0,84116.0,bytes,Cloud Logging
4676,2023-12-09 9:00:00,0.0,8228.0,bytes,Cloud Logging
4677,2023-12-09 9:00:00,0.0,331471.0,bytes,Cloud Logging
4678,2023-12-09 9:00:00,0.0,546328.0,bytes,Cloud Logging
4752,2023-12-09 10:00:00,0.0,313807.0,bytes,Cloud Logging
4753,2023-12-09 10:00:00,0.0,152269.0,bytes,Cloud Logging
4754,2023-12-09 10:00:00,0.0,4114.0,bytes,Cloud Logging
4755,2023-12-09 10:00:00,0.0,168300.0,bytes,Cloud Logging
4756,2023-12-09 10:00:00,0.0,3703.0,bytes,Cloud Logging
4757,2023-12-09 10:00:00,0.0,260985.0,bytes,Cloud Logging
4834,2023-12-09 11:00:00,0.0,172260.0,bytes,Cloud Logging
4835,2023-12-09 11:00:00,0.0,4114.0,bytes,Cloud Logging
4836,2023-12-09 11:00:00,0.0,253627.0,bytes,Cloud Logging
4837,2023-12-09 11:00:00,0.0,148297.0,bytes,Cloud Logging
4838,2023-12-09 11:00:00,0.0,293012.0,bytes,Cloud Logging
4839,2023-12-09 11:00:00,0.0,4115.0,bytes,Cloud Logging
4917,2023-12-09 12:00:00,0.0,568803.0,bytes,Cloud Logging
4918,2023-12-09 12:00:00,0.0,8231.0,bytes,Cloud Logging
4919,2023-12-09 12:00:00,0.0,320511.0,bytes,Cloud Logging
5034,2023-12-09 13:00:00,0.0,303245.0,bytes,Cloud Logging
5035,2023-12-09 13:00:00,0.0,4527.0,bytes,Cloud Logging
5036,2023-12-09 13:00:00,0.0,155971.0,bytes,Cloud Logging
5037,2023-12-09 13:00:00,0.0,262374.0,bytes,Cloud Logging
5038,2023-12-09 13:00:00,0.0,164453.0,bytes,Cloud Logging
5039,2023-12-09 13:00:00,0.0,3704.0,bytes,Cloud Logging
5144,2023-12-09 14:00:00,0.0,7821.0,bytes,Cloud Logging
5145,2023-12-09 14:00:00,0.0,575438.0,bytes,Cloud Logging
5146,2023-12-09 14:00:00,0.0,323108.0,bytes,Cloud Logging
5229,2023-12-09 15:00:00,0.0,16735.0,bytes,Cloud Logging
5230,2023-12-09 15:00:00,0.0,3179.0,bytes,Cloud Logging
5231,2023-12-09 15:00:00,0.0,320241.0,bytes,Cloud Logging
5232,2023-12-09 15:00:00,0.0,7406.0,bytes,Cloud Logging
5233,2023-12-09 15:00:00,0.0,531059.0,bytes,Cloud Logging
5234,2023-12-09 15:00:00,0.0,824.0,bytes,Cloud Logging
5235,2023-12-09 15:00:00,0.0,23480.0,bytes,Cloud Logging
5327,2023-12-09 16:00:00,0.0,7819.0,bytes,Cloud Logging
5328,2023-12-09 16:00:00,0.0,412.0,bytes,Cloud Logging
5329,2023-12-09 16:00:00,0.0,315393.0,bytes,Cloud Logging
5330,2023-12-09 16:00:00,0.0,549130.0,bytes,Cloud Logging
5331,2023-12-09 16:00:00,0.0,5184.0,bytes,Cloud Logging
5332,2023-12-09 16:00:00,0.0,1897.0,bytes,Cloud Logging
5436,2023-12-09 17:00:00,0.0,8229.0,bytes,Cloud Logging
5437,2023-12-09 17:00:00,0.0,322747.0,bytes,Cloud Logging
5438,2023-12-09 17:00:00,0.0,572196.0,bytes,Cloud Logging
5513,2023-12-09 18:00:00,0.0,2471.0,bytes,Cloud Logging
5514,2023-12-09 18:00:00,0.0,125978.0,bytes,Cloud Logging
