reference_time,is_anomaly,usage_end_time,cost,usage_amount,usage_unit,service_type
154.0,0,2024-04-10 20:00:00,0.0,0.0,,
155.0,0,2024-04-10 21:00:00,0.0,0.0,,
156.0,0,2024-04-10 22:00:00,0.0,0.0,,
157.0,0,2024-04-10 23:00:00,0.0,0.0,,
158.0,0,2024-04-11 00:00:00,0.0,0.0,,
159.0,0,2024-04-11 01:00:00,0.0,0.0,,
160.0,0,2024-04-11 02:00:00,0.0,0.0,,
161.0,0,2024-04-11 03:00:00,0.0,0.0,,
162.0,0,2024-04-11 04:00:00,0.0,0.0,,
163.0,0,2024-04-11 05:00:00,0.0,0.0,,
164.0,0,2024-04-11 06:00:00,0.0,0.0,,
165.0,0,2024-04-11 07:00:00,0.0,0.0,,
166.0,0,2024-04-11 08:00:00,0.0,0.0,,
167.0,0,2024-04-11 09:00:00,0.0,0.0,,
168.0,0,2024-04-11 10:00:00,0.0,0.0,,
169.0,0,2024-04-11 11:00:00,0.0,0.0,,
170.0,0,2024-04-11 12:00:00,0.0,0.0,,
171.0,0,2024-04-11 13:00:00,0.0,0.0,,
172.0,0,2024-04-11 14:00:00,0.0,0.0,,
173.0,0,2024-04-11 15:00:00,0.0,0.0,,
174.0,0,2024-04-11 16:00:00,0.0,0.0,,
175.0,0,2024-04-11 17:00:00,0.0,0.0,,
176.0,0,2024-04-11 18:00:00,0.0,0.0,,
177.0,0,2024-04-11 19:00:00,0.0,0.0,,
178.0,0,2024-04-11 20:00:00,0.0,0.0,,
179.0,0,2024-04-11 21:00:00,0.0,0.0,,
180.0,0,2024-04-11 22:00:00,0.0,0.0,,
181.0,0,2024-04-11 23:00:00,0.0,0.0,,
182.0,0,2024-04-12 00:00:00,0.0,0.0,,
183.0,0,2024-04-12 01:00:00,0.0,0.0,,
184.0,0,2024-04-12 02:00:00,0.0,0.0,,
185.0,0,2024-04-12 03:00:00,0.0,0.0,,
186.0,0,2024-04-12 04:00:00,0.0,0.0,,
187.0,0,2024-04-12 05:00:00,0.0,0.0,,
188.0,0,2024-04-12 06:00:00,0.0,0.0,,
189.0,0,2024-04-12 07:00:00,0.0,0.0,,
190.0,0,2024-04-12 08:00:00,0.0,0.0,,
191.0,0,2024-04-12 09:00:00,0.0,0.0,,
192.0,0,2024-04-12 10:00:00,0.0,0.0,,
193.0,0,2024-04-12 11:00:00,0.0,0.0,,
194.0,0,2024-04-12 12:00:00,0.0,0.0,,
195.0,0,2024-04-12 13:00:00,0.0,0.0,,
196.0,0,2024-04-12 14:00:00,0.0,0.0,,
197.0,0,2024-04-12 15:00:00,0.0,0.0,,
198.0,0,2024-04-12 16:00:00,0.0,0.0,,
199.0,0,2024-04-12 17:00:00,0.0,0.0,,
200.0,0,2024-04-12 18:00:00,0.0,0.0,,
201.0,0,2024-04-12 19:00:00,0.0,0.0,,
202.0,0,2024-04-12 20:00:00,0.0,0.0,,
203.0,0,2024-04-12 21:00:00,0.0,0.0,,
204.0,0,2024-04-12 22:00:00,0.0,0.0,,
205.0,0,2024-04-12 23:00:00,0.0,0.0,,
206.0,0,2024-04-13 00:00:00,0.0,0.0,,
207.0,0,2024-04-13 01:00:00,0.0,0.0,,
208.0,0,2024-04-13 02:00:00,0.0,0.0,,
209.0,0,2024-04-13 03:00:00,0.0,0.0,,
210.0,0,2024-04-13 04:00:00,0.0,0.0,,
211.0,0,2024-04-13 05:00:00,0.0,0.0,,
212.0,0,2024-04-13 06:00:00,0.0,0.0,,
213.0,0,2024-04-13 07:00:00,0.0,0.0,,
214.0,0,2024-04-13 08:00:00,0.0,0.0,,
215.0,0,2024-04-13 09:00:00,0.0,0.0,,
216.0,0,2024-04-13 10:00:00,0.0,0.0,,
217.0,0,2024-04-13 11:00:00,0.0,0.0,,
218.0,0,2024-04-13 12:00:00,0.0,0.0,,
219.0,0,2024-04-13 13:00:00,0.0,0.0,,
220.0,0,2024-04-13 14:00:00,0.0,0.0,,
221.0,0,2024-04-13 15:00:00,0.0,0.0,,
222.0,0,2024-04-13 16:00:00,0.0,0.0,,
223.0,0,2024-04-13 17:00:00,0.0,0.0,,
224.0,0,2024-04-13 18:00:00,0.0,0.0,,
225.0,0,2024-04-13 19:00:00,0.0,0.0,,
226.0,0,2024-04-13 20:00:00,0.0,0.0,,
227.0,0,2024-04-13 21:00:00,0.0,0.0,,
228.0,0,2024-04-13 22:00:00,0.0,0.0,,
229.0,0,2024-04-13 23:00:00,0.0,0.0,,
230.0,0,2024-04-14 00:00:00,0.0,0.0,,
231.0,0,2024-04-14 01:00:00,0.0,0.0,,
232.0,0,2024-04-14 02:00:00,0.0,0.0,,
233.0,0,2024-04-14 03:00:00,0.0,0.0,,
234.0,0,2024-04-14 04:00:00,0.0,0.0,,
235.0,0,2024-04-14 05:00:00,0.0,0.0,,
236.0,0,2024-04-14 06:00:00,0.0,0.0,,
237.0,0,2024-04-14 07:00:00,0.0,0.0,,
238.0,0,2024-04-14 08:00:00,0.0,0.0,,
239.0,0,2024-04-14 09:00:00,0.0,0.0,,
240.0,0,2024-04-14 10:00:00,0.0,0.0,,
241.0,0,2024-04-14 11:00:00,0.0,0.0,,
242.0,0,2024-04-14 12:00:00,0.0,0.0,,
243.0,0,2024-04-14 13:00:00,0.0,0.0,,
244.0,0,2024-04-14 14:00:00,0.0,0.0,,
245.0,0,2024-04-14 15:00:00,0.0,0.0,,
246.0,0,2024-04-14 16:00:00,0.0,0.0,,
247.0,0,2024-04-14 17:00:00,0.0,0.0,,
248.0,0,2024-04-14 18:00:00,0.0,0.0,,
249.0,0,2024-04-14 19:00:00,0.0,0.0,,
250.0,0,2024-04-14 20:00:00,0.0,0.0,,
251.0,0,2024-04-14 21:00:00,0.0,0.0,,
252.0,0,2024-04-14 22:00:00,0.0,0.0,,
253.0,0,2024-04-14 23:00:00,0.0,0.0,,
254.0,0,2024-04-15 00:00:00,0.0,0.0,,
255.0,0,2024-04-15 01:00:00,0.0,0.0,,
256.0,0,2024-04-15 02:00:00,0.0,0.0,,
257.0,0,2024-04-15 03:00:00,0.0,0.0,,
258.0,0,2024-04-15 04:00:00,0.0,0.0,,
259.0,0,2024-04-15 05:00:00,0.0,0.0,,
260.0,0,2024-04-15 06:00:00,0.0,0.0,,
261.0,0,2024-04-15 07:00:00,0.0,0.0,,
262.0,0,2024-04-15 08:00:00,0.0,0.0,,
263.0,0,2024-04-15 09:00:00,0.0,0.0,,
264.0,0,2024-04-15 10:00:00,0.0,0.0,,
265.0,0,2024-04-15 11:00:00,0.0,0.0,,
266.0,0,2024-04-15 12:00:00,0.0,0.0,,
