,usage_end_time,cost,service_type,region,usage_amount,usage_unit
312110,2024-04-02 16:00:00,0.0,BigQuery,,20971520.0,bytes
312257,2024-04-02 17:00:00,0.0,BigQuery,,83886080.0,bytes
312258,2024-04-02 17:00:00,0.0,BigQuery,,188743680.0,bytes
312423,2024-04-02 18:00:00,0.0,BigQuery,,41943040.0,bytes
312587,2024-04-02 20:00:00,0.0,BigQuery,,62914560.0,bytes
313697,2024-04-03 7:00:00,0.0,BigQuery,,209715200.0,bytes
313831,2024-04-03 8:00:00,0.0,BigQuery,,209715200.0,bytes
317012,2024-04-04 14:00:00,0.0,BigQuery,,83886080.0,bytes
326101,2024-04-08 8:00:00,0.0,BigQuery,,167772160.0,bytes
326576,2024-04-08 12:00:00,0.0,BigQuery,,31457280.0,bytes
326681,2024-04-08 13:00:00,0.0,BigQuery,,20971520.0,bytes
328872,2024-04-09 8:00:00,0.0,BigQuery,,283115520.0,bytes
328873,2024-04-09 8:00:00,0.0,BigQuery,,157286400.0,bytes
328969,2024-04-09 9:00:00,0.0,BigQuery,,534773760.0,bytes
329074,2024-04-09 10:00:00,0.0,BigQuery,,20971520.0,bytes
334388,2024-04-11 9:00:00,0.0,BigQuery,,20971520.0,bytes
335675,2024-04-11 20:00:00,0.0,BigQuery,,20971520.0,bytes
336277,2024-04-12 1:00:00,0.0,BigQuery,,20971520.0,bytes
337163,2024-04-12 9:00:00,0.0,BigQuery,,62914560.0,bytes
337390,2024-04-12 11:00:00,0.0,BigQuery,,62914560.0,bytes
340842,2024-04-13 20:00:00,0.0,BigQuery,,41943040.0,bytes
344971,2024-04-15 11:00:00,0.0,BigQuery,,52428800.0,bytes
344972,2024-04-15 11:00:00,0.0,BigQuery,,62914560.0,bytes
345108,2024-04-15 12:00:00,0.0,BigQuery,,10485760.0,bytes
347421,2024-04-16 9:00:00,0.0,BigQuery,,62914560.0,bytes
347575,2024-04-16 10:00:00,0.0,BigQuery,,62914560.0,bytes
347711,2024-04-16 11:00:00,0.0,BigQuery,,125829120.0,bytes
350929,2024-04-17 16:00:00,0.0,BigQuery,,31457280.0,bytes
351037,2024-04-17 17:00:00,0.0,BigQuery,,10485760.0,bytes
353133,2024-04-18 12:00:00,0.0,BigQuery,,83886080.0,bytes
353257,2024-04-18 13:00:00,0.0,BigQuery,,83886080.0,bytes
353375,2024-04-18 14:00:00,0.0,BigQuery,,20971520.0,bytes
354098,2024-04-18 20:00:00,0.0,BigQuery,,20971520.0,bytes
354625,2024-04-19 1:00:00,0.0,BigQuery,,20971520.0,bytes
355454,2024-04-19 8:00:00,0.0,BigQuery,,20971520.0,bytes
355558,2024-04-19 9:00:00,0.0,BigQuery,,20971520.0,bytes
355689,2024-04-19 10:00:00,0.0,BigQuery,,52428800.0,bytes
355690,2024-04-19 10:00:00,0.0,BigQuery,,31457280.0,bytes
355822,2024-04-19 11:00:00,0.0,BigQuery,,20971520.0,bytes
355970,2024-04-19 12:00:00,0.0,BigQuery,,52428800.0,bytes
356068,2024-04-19 13:00:00,0.0,BigQuery,,10485760.0,bytes
356824,2024-04-19 20:00:00,0.0,BigQuery,,41943040.0,bytes
359435,2024-04-20 20:00:00,0.0,BigQuery,,41943040.0,bytes
361875,2024-04-21 20:00:00,0.0,BigQuery,,41943040.0,bytes
363208,2024-04-22 8:00:00,0.0,BigQuery,,10485760.0,bytes
363776,2024-04-22 13:00:00,0.0,BigQuery,,31457280.0,bytes
364740,2024-04-22 20:00:00,0.0,BigQuery,,41943040.0,bytes
366126,2024-04-23 8:00:00,0.0,BigQuery,,10485760.0,bytes
366220,2024-04-23 9:00:00,0.0,BigQuery,,20971520.0,bytes
366221,2024-04-23 9:00:00,0.0,BigQuery,,125829120.0,bytes
366332,2024-04-23 10:00:00,0.0,BigQuery,,83886080.0,bytes
366434,2024-04-23 11:00:00,0.0,BigQuery,,20971520.0,bytes
366564,2024-04-23 12:00:00,0.0,BigQuery,,20971520.0,bytes
366679,2024-04-23 13:00:00,0.0,BigQuery,,10485760.0,bytes
366680,2024-04-23 13:00:00,0.0,BigQuery,,20971520.0,bytes
366681,2024-04-23 13:00:00,0.0,BigQuery,,10485760.0,bytes
366682,2024-04-23 13:00:00,0.0,BigQuery,,20971520.0,bytes
366790,2024-04-23 14:00:00,0.0,BigQuery,,20971520.0,bytes
366901,2024-04-23 15:00:00,0.0,BigQuery,,167772160.0,bytes
368831,2024-04-24 7:00:00,0.0,BigQuery,,20971520.0,bytes
368951,2024-04-24 8:00:00,0.0,BigQuery,,73400320.0,bytes
369050,2024-04-24 9:00:00,0.0,BigQuery,,31457280.0,bytes
369407,2024-04-24 12:00:00,0.0,BigQuery,,94371840.0,bytes
