,usage_end_time,cost,service_type,region,usage_amount,usage_unit
11709,2023-12-12 6:00:00,0.0022,Networking,europe-west1,2.0,requests
11724,2023-12-12 6:00:00,0.0016,Networking,europe-west1,2.0,requests
11737,2023-12-12 6:00:00,0.0022,Networking,europe-west1,2.0,requests
11806,2023-12-12 7:00:00,0.0022,Networking,europe-west1,2.0,requests
11820,2023-12-12 7:00:00,0.0016,Networking,europe-west1,2.0,requests
11837,2023-12-12 7:00:00,0.0022,Networking,europe-west1,2.0,requests
11923,2023-12-12 8:00:00,0.0022,Networking,europe-west1,2.0,requests
11947,2023-12-12 8:00:00,0.0016,Networking,europe-west1,2.0,requests
11968,2023-12-12 8:00:00,0.0022,Networking,europe-west1,2.0,requests
12032,2023-12-12 9:00:00,0.0022,Networking,europe-west1,2.0,requests
12044,2023-12-12 9:00:00,0.0016,Networking,europe-west1,2.0,requests
12057,2023-12-12 9:00:00,0.0022,Networking,europe-west1,2.0,requests
12126,2023-12-12 10:00:00,0.0022,Networking,europe-west1,2.0,requests
12139,2023-12-12 10:00:00,0.0016,Networking,europe-west1,2.0,requests
12156,2023-12-12 10:00:00,0.0022,Networking,europe-west1,2.0,requests
